focal_even,focal_odd,reference_shift
0.02592189465479744,0.856978960167613,-0.04795469086222859
0.4596209496572736,0.1445935918011525,-0.03367015931332551
0.2881000198277337,0.5448867334385229,-0.13743252328038205
0.8255921108436061,0.9913604282428649,-0.03283198041900995
0.526415730236662,0.2640991195383754,0.19056490810230192
0.0719603448984808,0.6966092191356871,0.0784397313638408
0.7681267962965946,0.19335719691857178,-0.041668642725278204
0.383662648827645,0.6347072349212228,-0.08607899574476474
0.9266149183996403,0.9526624885268866,0.04347512807093529
0.5873489035990018,0.7576046181439092,0.18155007137599388
0.877334979386569,0.682576019987935,0.029447839221677402
0.9696654893257215,0.7499718180640674,0.1270121675018372
0.985030892218433,0.36324331816389765,0.129656979928848
0.8634202348490762,0.1297848988384861,0.18719091258275677
0.9398669042541304,0.11101322479475739,0.05308761063926576
0.09695209810254901,0.021058537462131377,-0.0702270451730207
0.7519038925960732,0.007410151621149996,0.13475088506493965
0.9687518588791527,0.04262909803158865,0.098103789865786
0.008877683101817468,0.320818685853827,0.033524117405171555
0.5795179892521961,0.2308221428037781,0.10794444562609495
0.9898852665196956,0.8015985918194968,-0.134885034709797
0.716144286418345,0.41757694036090387,-0.11797362654581917
0.2686206520976443,0.8738785469071502,-0.044000747685690955
0.8195577069182566,0.2616208139265045,0.032573291482529854
0.8936049496238874,0.2367432437328426,0.05769997573415875
0.783774282764473,0.3956398257924908,-0.061333993864580855
0.2741320580451885,0.9046720639733444,0.19605447488971317
0.08415484667451767,0.11935992819832209,0.0740640754835562
0.4235140382904541,0.20610636821640782,-0.14835224376131728
0.9080327117257243,0.7280575177345546,-0.09202099877930055
0.19894148924906163,0.6145382953032664,0.16779601146561618
0.2134675923810967,0.9006119965837138,0.12526516886503253
0.6194871189812675,0.9323232684366374,0.19973276388535072
0.235012376633019,0.779041369249185,-0.1298413681242835
0.29295493830710906,0.3196200810117056,0.17342566824069178
0.23395012017964956,0.8385734259257701,-0.16768050756917444
0.007127540011296785,0.8289327241775695,-0.09662518419795339
0.39693966218994825,0.9376119613200692,-0.10112612974929364
0.7529874941242803,0.31295038152288635,-0.18607703548152965
0.835739030861397,0.328059865818211,-0.19691379102422651
0.006320893684608531,0.04619584052006376,0.15599906551746767
0.04385614134249116,0.48797135556810356,-0.07051761341040774
0.8047616393897901,0.4673278327384385,0.04354153585687398
0.7409088931215606,0.8164213178036157,0.15993854276071767
0.14551589092751993,0.738408888204725,0.02368965059905409
0.4905982544896653,0.7033487822557549,-0.13407973728687023
0.42714778920213914,0.9667096493395565,-0.179184616583651
0.4389581435591934,0.4031911577652447,-0.05564927423623184
0.44333377427319975,0.2341650139467284,0.11508716371540462
0.9485775809353957,0.32755143507611306,0.08352448300495241
0.6476704853933434,0.06373284594689044,-0.036012536082399876
0.04537062557300586,0.14763695120852816,0.007215370110506936
0.19335012579521882,0.7794531438121849,0.12838675496509444
0.6834299353688652,0.797556246144376,-0.03739323538981559
