state,gain,incoming
0.8649977015954864,0.8864923572060418,0.08828872103749452
1.5459684693608797,0.16987925460013265,0.37494250062565915
1.7785107267990168,0.7149124615668716,0.18925873085389977
1.8385363041750364,0.4875541936981911,0.286680774731237
1.809099758022664,0.48714950529235845,0.2835575755397476
0.8396243024753451,0.8395797889044971,0.09362328868966896
1.1621753610631371,0.9982616853073114,0.6946307167927642
1.6839511969148295,0.054975585114328096,0.32680955210487395
0.20334840171341861,0.7578894497734211,0.5530423503229067
0.9796506189936371,0.15630258392167207,0.22161645430914345
1.4385984751474274,0.06937247099396615,0.230702964326145
0.4116522294110678,0.7006288812029396,0.35044961686478393
1.175720128305434,0.503230389133546,0.22549002985172972
0.8752423285124429,0.8968467430114354,0.4196508779568975
1.770697947571612,0.44387630171815307,0.6342413421067716
0.8424679431146767,0.5421553515873876,0.344240501649666
0.18463125166246774,0.316198646406193,0.13259112301131704
1.8609382625413717,0.6771043142102016,0.7014509633104297
1.878430177556046,0.32811215721718645,0.3396556818710461
1.5157187652481061,0.5719031765724208,0.4449557029340746
1.1746141095479534,0.6032724739946336,0.9232057153751171
1.2847992501544485,0.33621469003809523,0.4162367449514093
1.9188200469324599,0.32997275686530547,0.6232599160644524
0.9799810652769081,0.6177525130479512,0.45641538694996553
1.959720528719057,0.43879138534713813,0.8117684636495114
1.795612063533459,0.5942906318265468,0.8827390469813222
0.6756935766555314,0.3166399991152956,0.6025560991389893
0.0386397760930286,0.7847894677045926,0.39104678338537857
1.4425418899469946,0.5424512880545711,0.6283463759829616
1.1435274480272704,0.7106047130996274,0.72331623545608
1.914494436704707,0.9763143595901802,0.09865282019637411
0.003220290776645207,0.014012658692154178,0.4925076732488334
1.764014743484366,0.6485439891558102,0.9547073994910729
0.3176232746835528,0.5377196662311374,0.26322195094453693
0.3416610052410791,0.6060661431626855,0.5061932193252675
0.9761647298152392,0.2119557268035519,0.5328279032934123
0.42942854408467657,0.8841272669393643,0.06220952277381697
1.78012204399513,0.3078125474349208,0.6361682065286207
0.28926627676025674,0.1592458961165758,0.16098574318207926
0.24428158379555587,0.2583302667532733,0.7242243844435943
0.19910720824122508,0.37590420847326633,0.8033996573881869
0.8426691270181843,0.42010335909290963,0.6071531935506084
0.731834459329108,0.09456183227813253,0.5105668507674362
1.8078334367442774,0.8209932247096949,0.508279474890603
0.9824716943620895,0.2497313824521591,0.9322976640809768
0.23236561230317165,0.10817173768501143,0.20119241371576302
1.6790447514876747,0.8852802241722673,0.5977886817539136
0.1391024141079893,0.0695432148685372,0.31997285849617685
1.527731301032625,0.033490775253785965,0.3308116833750707
1.2598684375493432,0.3364100819278709,0.11571213981578765
1.2294059497241168,0.009148987988737534,0.9114922496989684
0.17286194416391543,0.05336860793916254,0.912044424709866
0.007002474924902247,0.02665222049177618,0.15488548301146576
1.1561105724492566,0.46321903934973796,0.6952381056843048
1.6597400427393294,0.45685587911090986,0.9252604955962486
1.0697906759431832,0.9759340398255599,0.8415190798990232
1.2896177140040848,0.6688606420883658,0.6821461021300272
1.6943114702647188,0.11813761148170698,0.8184131772623773
0.06471085045236036,0.7527518410078091,0.8380361696473044
0.8304873173602028,0.7171335498758388,0.7683479527801659
1.706263617458321,0.45831286316957875,0.3407651934842135
0.4327868920816311,0.5320826316170181,0.9430940536496835
1.303867036111183,0.9249589784282645,0.38184164924405306
0.4756482477873605,0.6302296043761852,0.9088027086174475
0.6729336831492458,0.13290944841030206,0.6981891373275062
1.183031072392304,0.1479361975058393,0.5607074671448671
1.0876066851363597,0.2111322875126609,0.0548890026969191
0.7547268974601604,0.21333386311404956,0.9079155342371957
1.4522188004604262,0.917552997190057,0.9123896119993767
1.205506680445004,0.28009904620359416,0.8091677110040489
0.6226477389139529,0.4765875395530179,0.3951519130998057
1.378268296881186,0.6679911994402467,0.15651085838689216
0.5646337213303119,0.2291926949101356,0.9142761863714096
0.9075976545382005,0.8461373029098437,0.10179555120983552
1.2642562686963685,0.35352842080593083,0.7632726204421049
1.5393198596279913,0.49120011142600917,0.295922971827864
1.9797299519277345,0.7966559651527989,0.020068145904463264
1.7675795095587503,0.31649131765871197,0.8832388207276614
0.18402300277758954,0.8342998094251715,0.3631711717848949
1.455826996114675,0.7916191677206948,0.09346487727928243
1.0982504013158967,0.9446289160418763,0.8916860873005555
1.7926304645557691,0.9198825122852707,0.9641064457819117
0.8520114496223363,0.7499380329826264,0.6601091373425743
0.10613322630656641,0.7055461790069832,0.8117951178318956
0.05733161945037901,0.125938026051862,0.5397987233447961
0.5752157216306122,0.01152762655423234,0.3861170561279681
0.7978543421002111,0.17730685312156225,0.04880785453908765
1.9870041218763677,0.3129577258677394,0.5269375382181933
1.5442138622835857,0.806175414409564,0.9625288185433944
0.09763627505496864,0.7373923253154031,0.4081852496218358
0.03240663012527234,0.4518705294040728,0.4310587975919231
0.7456531624238214,0.25284406459056674,0.2756682091137469
1.9169254900582524,0.5451722904433076,0.08055002763801988
0.9611046824302136,0.7871139470478292,0.838627502057255
1.7573150135725222,0.7042811460254561,0.8928454061878506
1.6266763753148696,0.8750687354334938,0.11035135797159001
0.12390476930068717,0.0071869691107737665,0.09555068034437064
0.45669499893959453,0.8276984829184804,0.1648241897260675
1.0483005483507692,0.9936533046986886,0.6382058941124906
1.4778363188617445,0.7508212826199652,0.31497027647571063
0.5788760526336993,0.27739524899428436,0.666073264062404
1.185134227636083,0.6512006998717065,0.3996953016039936
0.4072134630971669,0.12341153197315535,0.9620804404434677
0.5736461080569979,0.005028908794512343,0.35723457250364155
0.909688851292755,0.8535897965640339,0.6636433625550154
1.257433732121383,0.13594046672547777,0.9756234653633387
1.2330202794015868,0.49128978046241667,0.8605058492813241
0.8840592931836884,0.7818587633384649,0.541241588478904
0.8325097560297272,0.8680087233357691,0.8740245316125984
0.8718945386528514,0.45524967277070805,0.9305783662032463
0.7032644983616836,0.03388204581364607,0.7769976028140013
0.7524015561882473,0.6721696268168244,0.7751531237801857
0.9346244054575203,0.3643783494485274,0.7114754053345308
1.0659782006397804,0.036755969270693356,0.9560803657670461
1.8680951586796535,0.4940109439777789,0.9810239854189187
0.06308267969409553,0.8786804483484202,0.6062703923813575
0.6199011687979301,0.4826928062099045,0.7874429256903732
0.15005434831643316,0.6612983197229694,0.5035324692825155
0.4465834881351467,0.24349390477754673,0.7141566256376037
1.6674916992822335,0.9240062664642497,0.2609621704719254
0.46352358445000164,0.8040468981976857,0.4044851709681869
1.3669062671678438,0.678200051232877,0.8028311210813075
1.4138986155153441,0.05113328304412479,0.3763981109650332
1.0539458500072931,0.4477316529192211,0.08072104109499278
1.02964511162157,0.8629542883954152,0.13058839020836055
1.6174259316534043,0.6031079222896821,0.0708729381687011
1.4061266722474701,0.9347282685057798,0.39342070104670956
1.3441743648921312,0.7781451763300978,0.44299142724065144
0.18137496210581938,0.6535398514962097,0.4872334621366937
1.6312902871775419,0.36182596836477887,0.116852287917252
1.4274733517873053,0.6329836999200832,0.2826573661086442
1.6966047630408758,0.7091295469607249,0.7469930664524305
0.8066923144415774,0.250067998615793,0.6061352825216173
1.9670945859061948,0.6996913000669088,0.14472153654154962
0.15583648418243268,0.44140404489858176,0.42893230000993976
1.9703366648606269,0.12851801226618143,0.2943597575956529
0.7852477784901695,0.8029059897138757,0.6291974174393832
0.830232755719331,0.18547969622577554,0.2949883835227599
1.248397868316328,0.5762142878699498,0.8052590568215083
0.7071487754682246,0.3988347044051246,0.7268627924623051
0.16840358555127333,0.5905875059342274,0.6646949640565253
1.780833677214166,0.058292456280880756,0.5754056738104067
1.776490617579293,0.6883667250914041,0.6804822172383425
0.16322022140039438,0.49626120397512286,0.958695839140753
1.515656559561453,0.26043993073119753,0.27429121047451
1.2588001445343922,0.7629385109638749,0.383509250482554
0.3332902708906089,0.9929913412418406,0.8703104243537568
0.07702229180384945,0.9339358335097495,0.44389756336715513
0.013586671304440578,0.48709960439838773,0.7221401764654372
0.01644565068311099,0.25508928285756416,0.619120638958531
1.8986777859744954,0.22860750477176406,0.2232046031173026
1.9565964502958697,0.038381244701249484,0.1277798344505755
1.3228401011421986,0.8784171542888064,0.8593204243859437
0.8764847803914082,0.8181187170971022,0.8479859875039382
1.4858046568635215,0.726390568583852,0.25326995608016845
0.8954269973407196,0.2909171872430272,0.8414757478228471
0.670763603238147,0.03275316382786275,0.44305328554205325
0.003773447176893985,0.3768741669847099,0.5337869353269697
0.8728046042245754,0.4730976794851376,0.3524753654234487
1.9230894985226157,0.9136138997187226,0.21904446327659166
1.5006016631900814,0.7318687996560144,0.8589142512598862
1.841779130053503,0.6025843713133786,0.5378977177360248
1.3998743933316795,0.8187042195747547,0.7959819536718593
0.3491507237037774,0.34531793420713763,0.668928098123648
1.26401340679229,0.07677033738226124,0.970300360788455
0.28818827510153255,0.7296781845720486,0.10542348100243071
1.6298500043933057,0.45909300314612467,0.9168146906071271
0.93510600502224,0.059960750778553895,0.5285613338899017
0.318312073366652,0.3943161753698855,0.438531574963557
0.9848034600191369,0.2860376116187927,0.7467703735674227
1.8135963828842265,0.8505655066550958,0.47236269759225213
1.984692699976785,0.22969692002658715,0.4622580137152448
1.776441682898809,0.058885055281462706,0.926396190577743
0.9329740347369324,0.9805331544561833,0.7141834420459654
1.0021463545542197,0.41874578528016715,0.6255059228274826
0.20379648195982702,0.23251094455283938,0.21924643582546144
0.12380054659951178,0.3418681967710634,0.5152684977736929
1.9867699349467987,0.5253776187377861,0.03859032783422256
1.74434903874904,0.6658061551781453,0.9507336066589722
0.6313614133704093,0.050783220730134304,0.5435486979134092
0.08436049284969971,0.4905178019134756,0.026881839327127177
1.1890589216916216,0.1800239004645774,0.08877484642230782
0.166656876051251,0.6318582102950772,0.9007585978158741
0.759859232160212,0.701554592520174,0.06677421597618649
1.1322182734738517,0.5727701853603656,0.8465897831448381
1.2906545345820344,0.06413190469436136,0.4659329551417083
0.5583537328048875,0.9132831250413822,0.2572313286021384
0.361673124322893,0.12976828002545493,0.051174800495952355
1.6136712312651338,0.7899791684023031,0.36645624646261765
0.28250767932158105,0.06251917094376536,0.7417092154705289
1.5858695071122464,0.9844901645545392,0.6499291107246722
0.5886302034998425,0.0926137954424916,0.4961959966080218
1.6204969025533333,0.7773969321757636,0.8417025574715319
0.1875103970941283,0.6281862016071513,0.2734123837737108
0.9203289631039895,0.4254350289364385,0.18694036624726484
0.1068860616106817,0.8477015473799729,0.8749294723597629
1.8783233404774726,0.45933454653820904,0.7652447535985185
1.3941226566593106,0.08946040819810441,0.602210429678619
1.8037695297276692,0.045588034866674065,0.6386408168956186
0.4791690133553166,0.22476317216070507,0.7880033331324776
0.9430976143599294,0.49723382016422146,0.10079650899377712
1.6889986468990563,0.16112284951040223,0.9593279648969268
1.4217502490297753,0.6996468524448513,0.03359804685696954
1.8530613117146264,0.9079638409481731,0.3885768220971144
1.2129658968489319,0.8834689874039948,0.6013302321778703
0.4759354780654572,0.1820194346673607,0.05799939381202923
0.9255935083916766,0.7657830218771349,0.14261872426202238
0.7283919202234113,0.9777667220410765,0.006574085596997459
1.1217838048574629,0.7014547532464063,0.7401563113064891
1.1142075128931843,0.4390658915550637,0.4994408993807735
0.8905556873024594,0.04249403562874188,0.609128739671974
1.3340957698961409,0.9802601517622129,0.883880836915213
0.9758106028766966,0.054838996978045396,0.5661348902963426
0.2636153632853848,0.05174188464360385,0.5130702998302128
0.8263170585887174,0.27496132059950196,0.4252623052124972
0.11121137320179342,0.4576277588810719,0.744983929790512
0.15122031331547792,0.24165652320030806,0.5606410769049294
0.1549617706132942,0.14818707146970633,0.3102918182924247
0.7066100143560112,0.3581446042274893,0.6626480249317088
0.969272043248568,0.4303626256453612,0.5787590379253068
1.8470258425477486,0.06413663120069746,0.33998817411047244
0.8378722351785124,0.3360246931496299,0.9999685605945181
1.255064442770398,0.22059893994596402,0.7732707163166219
0.5723070182928915,0.01958460838901932,0.8286763766052107
1.4220806269451325,0.24938874818504542,0.30744835305554696
0.8817813038856528,0.6282401400171026,0.9918288122014336
0.29056235247395956,0.738360891746525,0.3804935286999558
1.4220319616607673,0.9878695135071397,0.4849903995341366
1.2461222172338426,0.4697176606881076,0.843510541300636
1.7464885335724873,0.3961593695315805,0.5057506034589662
1.114329366121401,0.9997322552271278,0.25747982143084625
0.9373374720476311,0.21030438263503648,0.046417852204799215
1.3478649161670895,0.714598343688315,0.15140877660318808
1.5097132837614449,0.5100209515551762,0.21792332009168025
1.4944391574871463,0.1437469718271691,0.46407074483672506
0.8114211348043092,0.16617720264623348,0.15060239478460247
1.148188885580453,0.6823397000313414,0.9695758088782477
0.36005822450170166,0.08528343381182113,0.30926197171901726
0.5479920717271098,0.015740362393148244,0.690375461772637
0.7521301626216903,0.24328868121193448,0.4040491770815392
0.2110593973601207,0.015760246882549067,0.8798939557874038
0.18924061444132634,0.9003634083889759,0.08536609812149032
0.2805929365515607,0.08163480598872386,0.7430823488246057
1.8679712310208447,0.9300125970205705,0.5176533042478252
1.4386897495703062,0.2428124333269197,0.33350431558681204
1.5492875774795143,0.008434067087609076,0.9335136093649837
0.9968799309123269,0.5956334805765069,0.4951114343171008
0.9027594088411528,0.8001663742103017,0.1659476974874572
0.41580610602837154,0.39443656499434043,0.16255584100029563
1.9442098999044888,0.9276920193047147,0.6431974010626473
1.763563491783,0.06418589016053122,0.3798445519199656
1.5265204100059968,0.6549167691116905,0.14277834542916568
1.6598720939042593,0.8466631858856828,0.7664020192696883
