focal_even,focal_odd,reference_shift
0.5894122317939741,0.23055560734753644,0.14413161177398037
0.7335493699723414,0.1474684659852611,0.07693506921548976
0.9765109506434188,0.8781091800422147,-0.018873139162032565
0.8002454536650524,0.9332468540209683,-0.1578570789752324
0.20967712895579882,0.2732722442502781,-0.14273589853230445
0.9357774020309695,0.06361108217442024,0.11012947110014026
0.709053462566799,0.4744280952901686,0.13938633120030808
0.050777867759275175,0.6378362491102798,0.1165184082188726
0.3600401892058982,0.8354753906337233,-0.09995774017555004
0.06148082677870281,0.9398958132412242,-0.1811597031054462
0.2885300592072887,0.6011042289304948,0.09194158420160697
0.9213993694817338,0.47728308740526393,-0.07455103146910788
0.8591582849888613,0.05030587188618263,0.08155449904686185
0.25264100129085976,0.9544806884640247,-0.10812967803515168
0.9086652526036694,0.1705349478235666,-0.07513341957913099
0.8055406154088776,0.9101720615522563,-0.12643051648074283
0.364155397019166,0.5893627108225105,-0.1410011006471594
0.7754428160697693,0.9404579258914043,-0.12365241257712425
0.969611677354432,0.9829038761483926,-0.030407655078950796
0.9013527881299839,0.6708834150256778,0.1799892849395232
0.6846466855185477,0.1144814218210437,-0.022543281955279937
0.07332605036506401,0.9272557130388706,-0.12326010479013338
0.08612676820788256,0.43684228095186306,0.04508347113864675
0.900997242810404,0.3704462643052402,-0.016461223308822215
0.5010661800749989,0.2714785900734955,0.1428512380854875
0.3089131125568392,0.30956280943149117,-0.021904940559992092
0.37836793634540644,0.23252869817839983,-0.13429666820339337
0.8731857428972677,0.20477578097197602,0.007256733276179983
0.9142943981928,0.16214380875054435,-0.1318480360612695
0.25519527294739586,0.23584771794599502,-0.07303849967528006
0.4904864906978066,0.9518455082228132,0.11095861931266571
0.6930691767884821,0.3447134749851246,0.051041430137344856
0.7694269825470516,0.5953307356990537,-0.15363701667721724
0.1548246843771548,0.07823156635931783,-0.012053380076596676
0.4078255594432215,0.819342525612335,-0.11188171118146412
0.6995542930177974,0.3190150386929689,0.03994912535616382
0.46882202073339485,0.9962010144282758,-0.052391173494724524
0.5061186054172125,0.41953813474570223,-0.11869842795748645
0.07541431632052731,0.9136488571675145,-0.06760846106934415
0.9814010644531218,0.49625024536921303,-0.07163622293189414
0.9767320334680644,0.1588751370011382,0.015093287129658517
0.2960915228071407,0.61126378219753,0.07164300682631575
0.14235523215165158,0.07712353071083289,0.06496177974613981
0.39059462638084397,0.9784512706592589,-0.09576121083152099
0.15465786253449443,0.18378432287933233,0.0665307147418967
0.0044956507601464635,0.18538065548355775,0.1882659647313853
0.0597511539791018,0.9908898209281588,-0.1979649564859663
0.577892764767256,0.14476179763782515,0.05507004373804886
0.1621469014224951,0.03775708545087231,-0.08572665646540223
0.9027277851828587,0.7843920619734261,-0.19517273425515072
0.154686198993234,0.299853583976736,0.05172837695047272
0.21953928100484743,0.3638978656825663,-0.14933057304999844
0.9000443722750668,0.9904245800161373,-0.1491448598850479
0.9868648686778908,0.09382962325565358,-0.11084966279998293
0.3151405048527013,0.523586424166429,-0.10650354189867005
0.04161372967882526,0.209732680599361,0.025930662966379275
0.8301721304450469,0.4593885420508542,-0.19319882651405207
0.5532864206522393,0.17398276747581032,0.15042881374450578
0.8641334806888328,0.015333388480979648,0.18036121364896052
0.6076642814258528,0.21562390427105949,0.05599939870256476
0.602292119417332,0.2773193768608875,0.04288156796851683
0.021289935422226236,0.7522229266751855,0.059688361352586206
0.7919993818068987,0.5257719858917016,-0.0680922889606522
0.42786108279274504,0.6941967730592427,0.05800226524404983
0.5511202120828688,0.5150195325943709,-0.031731476390766566
0.34499877926953093,0.27191613607832876,0.0907641700539864
0.6965013700218861,0.18020750833591326,-0.0780611944760886
0.0459803871287936,0.7222051915392221,0.04340393263460274
0.7671050444117029,0.6059899782853544,-0.1779476062829046
0.7885799759314169,0.13321203580781638,0.1544732077052519
0.12514841996002712,0.1540488612677865,0.11531465329256724
0.16791060177434325,0.7230505048084024,0.1059442562123607
0.5037592179235539,0.2816570004322033,-0.16913842887821803
0.2756548447197614,0.3047385810964285,0.10619341906509278
0.41911451823020207,0.7983544813215185,0.09244498455627204
0.7882522901704454,0.18477324013537844,0.11245864056433474
0.18824413561395836,0.8865966204978125,0.14634837434896425
0.19475705878805116,0.9673766361564972,-0.15576784305487218
0.7808558257387626,0.03340755827854913,0.001244506889675756
0.35490545080571634,0.12853206393462668,-0.19955685407170864
0.32521753566351563,0.7898847060596361,-0.060477969702440515
0.08685431562339252,0.5346463672554906,-0.08894210537306063
0.7884685175754,0.26518751590604794,0.07813535564264562
0.6303264625818159,0.5858321818017928,-0.18863924834913132
0.6545313717077781,0.3041086088388726,0.155575649268003
0.4194163247108359,0.05420596559273916,-0.1460079351182392
0.18804600631299162,0.6088526088454106,-0.09850626721808001
0.19042196441507608,0.6484768247547825,-0.18596515986087467
0.7240206144330912,0.7169140170452578,-0.15061633035135272
