score,veto_gate
-0.008828917283053794,0.8167849081751403
-0.0854919752792197,0.12982287795942515
-0.1694656517943759,0.9589132303768226
-0.24703764558162922,0.07992368482131917
-0.05883399533439723,0.9487623650471907
-0.2445045189860358,0.03968360231086976
0.17406606168852634,0.6497329642670917
-0.2503912281708052,0.08843877620294172
-0.28927718204582964,0.441477618903906
0.1527207586394776,0.0028934798550570573
-0.14815538302953918,0.7673661380427708
-0.10043022914606511,0.3096338816693446
0.27838052099784333,0.1617154243664768
0.049881560798168856,0.4714486634668451
-0.12858885223450697,0.39359611937235406
0.18059052661752006,0.3195697218434118
-0.2479227020996273,0.9257402672004448
0.07981189268741512,0.9667693479580903
-0.24915625377214778,0.2668236729264416
0.04660154760551427,0.6515843034993
0.11180443088403358,0.5146985481391396
-0.10342637957208625,0.4055542974775629
-0.13191099247292823,0.5951998593399055
-0.11914841858531985,0.6845417900360419
-0.1532085148548262,0.9083597246993185
-0.1865040877031756,0.36236456372295367
-0.16930247371992896,0.14577059383367752
-0.12127882725149253,0.4746344364655354
0.2368095390336164,0.8598562136773807
-0.10544235171252284,0.8413163944237344
-0.19609476920713753,0.989058979238232
-0.2991879570854805,0.9557551130941182
0.162682275497111,0.30367527425995555
-0.13778207473478224,0.15775575181393942
0.2699753087248063,0.2613828815901378
0.21257327192779135,0.6989064342613989
-0.17809253420485166,0.6407062836359865
-0.096753975496161,0.0650941311350337
-0.03968744712839556,0.3325585038994787
-0.0316701964702048,0.1712342357528579
0.18976032514169483,0.9569687573874849
0.17939738683837886,0.7969648767445049
-0.045365576822067155,0.6811833542161393
-0.29035429694445586,0.19505876808102884
0.045429150973031185,0.07704271106389449
-0.26215718013574807,0.8411970749084258
0.0971788033192269,0.5203354524567047
0.08205099850795483,0.8153056524576785
0.03656781565932743,0.2695213556105853
0.1750625881833604,0.1531899749919261
0.19811558137510432,0.1237172713788185
-0.21542451017454217,0.8650839053611746
0.2933244305632859,0.3197100686270171
-0.265806609671774,0.1111366455385423
-0.01682234622557538,0.2297283174729826
0.10819967237802675,0.19678947424366378
-0.049909216563032044,0.8263239893554539
-0.08344236726313806,0.4939802847126301
0.006079060805205316,0.03426253711318783
0.1362087783735541,0.8546058777978228
-0.2683807101157734,0.9244411800700995
0.02168587672817568,0.19212698008430684
0.08573915099209606,0.8796781365997753
-0.12362573489862283,0.8778345904695278
-0.07757859696234065,0.5571543290574221
0.10055571207912489,0.5012511071963743
-0.08625200574197392,0.459530595964207
-0.2573050338255821,0.7242280215237785
0.2900579493892383,0.45956341924451094
0.22917421929047205,0.12637220812338812
0.17928791905235136,0.19474663672329695
0.028493109954329854,0.41583764378009325
-0.2497251330409874,0.6782776420009271
-0.25325120916252514,0.925607984577728
0.06260604575158485,0.9859536944160207
-0.13601294365616415,0.8512243786594621
0.1491307932210536,0.9907669467249912
0.04791036614934152,0.2876961255136694
-0.26057178476348053,0.6827562870542748
-0.16495561841508272,0.9228610594048241
0.06971204572237455,0.6537508380335265
0.04358675082161845,0.5867746728843944
0.2939241533508142,0.9809842591468361
0.009486646498254814,0.2269739627537336
0.1064624543902501,0.6727977429764512
-0.0846281285491984,0.3677552809110406
0.2273252191433041,0.8981218960536145
-0.2996544065443471,0.0902748812113866
0.1529802641496209,0.357932419991976
0.2510994481435053,0.44706748480943137
0.0817162822626511,0.8183443497543307
0.0804820625862131,0.5780898418941688
-0.2312706693619363,0.29266300148967694
-0.026890985851781235,0.4580690870960965
-0.24850924685956044,0.30322877284880956
-0.0495671424283613,0.14092812866652105
0.07097475466136638,0.2719678141529539
0.046278295016061954,0.5579529219606756
-0.1100359700009659,0.6495668882916488
0.045100907842037574,0.636454956650838
-0.03274077708500073,0.4739251247861427
-0.2572163153987033,0.1906830574449827
0.10656071061923134,0.674207017966905
0.025183339650810543,0.19303321275765994
0.028395072681890232,0.2604466206271415
-0.13265858577417025,0.19689452913046224
-0.20607354466578637,0.8853359560560706
0.19899096470926797,0.6948059342427335
0.2647720752053739,0.3463347936705875
0.11076148411052578,0.8742155862566822
-0.06931917360894685,0.843150481565819
-0.11291499485067774,0.21910433338070667
0.05465050873064736,0.9320341039046333
-0.2781531432923933,0.4114367526626457
-0.12496580463495624,0.8786069016913375
-0.12708887937006855,0.013679138184680695
0.08024268334491036,0.3471569909603116
0.16157594387154106,0.4567602252969648
-0.01818290202084044,0.34735897738759325
-0.11943929388619187,0.8277514123772962
0.19680150774780952,0.3342135567831602
-0.1701536808264139,0.05156785405829456
-0.13185423092483395,0.5529429065568886
0.04415987354307871,0.36595406713142753
-0.023768324873093105,0.3512500068925706
0.20078010556720388,0.9768200883939757
0.19650149409259943,0.08012055049935651
0.22150272387526687,0.37497404221608
-0.15539737384575739,0.24919749157685045
-0.2935833892420725,0.1848866434645604
-0.0775481980502224,0.9563787940775466
0.14788737958750575,0.05104509841266747
0.21049562490708223,0.08070606047222217
0.2698538731872823,0.26130360258523244
-0.199204481519498,0.22124876886589184
0.02977004105224701,0.8083623912629689
0.14048754185706813,0.8796165716603487
0.20583622885102754,0.8811668988312588
-0.2114153775805981,0.5657956274487653
0.0465939183808467,0.4703734652441194
0.28444026480228907,0.347809660154318
-0.2514971114319099,0.036074624692733814
-0.0697664612116233,0.1415012747457315
0.081489517837669,0.1356138445528271
0.2650810272001228,0.20806078630681302
-0.042519416054035086,0.08389754968103813
0.04925624800755796,0.33661537565732746
-0.2376585223977988,0.5043866772101997
-0.24731364408090442,0.0859474352335472
0.08296472160063845,0.8907685208209928
-0.1560881959196873,0.08657860837700326
-0.1271012018170119,0.8514911947535855
-0.011379346972276272,0.9359970339214515
-0.21639583390384448,0.5085528104486357
0.18241888645061305,0.5556894788464539
0.2564627349403194,0.9610624498981362
-0.19396230018721272,0.44174442240502976
0.105996556077535,0.04339415597471996
-0.04416019513324121,0.792488179036807
-0.23649392294308577,0.08606434311299227
0.0837119340408396,0.2866858212806451
0.2588182044499682,0.266263425546885
-0.06023714520339732,0.7560981642928671
0.20010110128494246,0.5435900920574886
0.23251667107992374,0.5675065249215541
-0.12357572501400285,0.19819712666059164
-0.20981878626131764,0.5832834215652497
0.16604603900925546,0.27060319572464997
0.2527084946620391,0.6467081206475871
-0.08776020994902928,0.245930322920639
-0.15549976822404976,0.2638131125206964
-0.057824577900942364,0.9272992425449983
0.2128723623830358,0.9374582806283407
0.07184471798942316,0.7240449314244513
-0.2558546706520479,0.5984819582800944
-0.2909987847123335,0.16030086911217445
-0.2595473533185927,0.03954363704607733
-0.26296693122863296,0.9503320123421177
-0.20552542665093781,0.24576158696490613
0.25816403604515964,0.03527064261300361
-0.21202208616846085,0.7744524246820828
0.11205788567003572,0.9463659838935367
-0.21420791144450044,0.035607417392783725
0.24653956596733723,0.24793899902690564
-0.03861028786627285,0.24730477954610408
-0.02846013594615332,0.17112177556770036
-0.23585951207718037,0.7352327242675541
-0.0341263411057528,0.13334241997285778
0.26193485444283865,0.03114579862027378
0.12316801563822072,0.9793312681061129
-0.024509924293772467,0.511119597744902
0.24130443604032642,0.3161837684490175
0.005782664486202516,0.5049969906697602
-0.2016737619457944,0.43918567888496907
0.036034198320576694,0.8763817104159287
0.16823942169531308,0.2284210253955894
0.2679168733229203,0.2087160288047305
0.04202815626178946,0.1711102890349444
-0.1758552995254009,0.6539326513768119
-0.25661308722861786,0.18327846325581398
-0.2884428546363232,0.036747391004602115
0.2714112398803719,0.7626877371424764
-0.16881682677253287,0.3075330956069906
-0.10834523463268603,0.29841766514736723
0.24840868890351503,0.18469835877594676
-0.1332083919099231,0.35908546952463505
0.0048812011837081615,0.032309582008428706
-0.09404081655831872,0.8354334977539436
-0.2911111128595446,0.23959231336946463
0.03432565983635788,0.2079965702075418
-0.17912826186952097,0.058538154231435824
-0.10308789176838962,0.9959966771497875
-0.21800380687903137,0.6468701471044537
0.24214228137034116,0.23472669741711671
-0.06350878675984067,0.29768882045785827
0.2610294051852304,0.688725366977159
-0.2292246953247956,0.4263718398363512
0.28027688387492106,0.16060212868870705
0.22825996614022676,0.6185826669659853
0.04840105313167342,0.5121989937179592
-0.10380435827513901,0.8440603302085159
-0.0825029568611152,0.7341987519753538
-0.280091060539873,0.674151203453603
0.14222425432100572,0.3440304592040556
-0.06277613765401396,0.06294071271926194
0.2397060826329252,0.6502586203034385
0.012400304034174858,0.25722289089553374
-0.10934639024781612,0.007810713602193986
-0.20250509508636227,0.38729079806850253
0.1407668257714596,0.7826323671582941
-0.26822079094482726,0.91362004382035
0.26370040502031206,0.1729815607612899
-0.2807673618980291,0.9164509364032367
-0.11737409594062945,0.3954060434492572
-0.1689894663967386,0.594044586265528
0.08055018307755646,0.31466257501331985
0.20891106981680946,0.8710815448393244
-0.21108089604320063,0.9481448439000718
0.05516256186581775,0.4521343414307758
-0.22711907077093219,0.8460803114318733
-0.09234977037454789,0.6265517185365609
0.04225189710874683,0.41456827289596687
-0.13121722577752098,0.028956721285013698
0.10863409784019318,0.6248071198608567
0.18806541391767156,0.5560919896731229
-0.17622033273220303,0.573273131756608
-0.27106736944083204,0.1344264285021992
-0.06001684617167635,0.3152393001399254
-0.22360146325274405,0.013974134197871302
-0.022269651612115526,0.8572683127001749
0.10900446531413088,0.3067467307044768
-0.2505297559400748,0.2128451319749366
0.21049686323890288,0.8942667579012687
-0.0976450977418149,0.28781600176626965
-0.03253111653640056,0.050440262914428824
-0.16025386834615807,0.7144174120702265
