focal_even,focal_odd,reference_shift
0.5932853379396678,0.4554397988973975,0.1764176732910639
0.03366101979778957,0.3938697957648085,-0.07668313595400447
0.7269473704965989,0.8260608360907579,0.08727190939631163
0.41532048835606783,0.9062442173338195,0.17491630096051275
0.8694230541010033,0.35538357533778453,-0.09433628294048622
0.7340642650340042,0.11877117638824941,-0.17385682789569243
0.10950960305051882,0.027666084588808038,0.030232070093409613
0.6842358891924321,0.07337716670062555,0.037970250067339395
0.04013023558161444,0.077403396269344,0.04026688205384393
0.783334177100777,0.878935058263033,0.19469908265498775
0.4989384056179642,0.9822278750689399,0.18259080887629026
0.5009289993672797,0.481477697730165,-0.08904526678649197
0.7147989814252271,0.0011327445917487244,0.04337832677831602
0.277170858942116,0.4406443235452976,-0.09121019284456292
0.9604547839553668,0.7081499495981931,-0.03100078777403245
0.8561103811062368,0.566426289468415,0.1276775900860591
0.519581700439725,0.5331243641033576,0.08324536187929599
0.1983899886115169,0.4045119875736347,-0.05112627184880081
0.02138926395668317,0.5171329947882144,-0.0001627170544291623
0.7420833701210658,0.387642555721724,-0.06230309291825262
0.3019848816651326,0.9988343514558381,-0.07317093526250348
0.901878344743648,0.6369746117593124,0.14376148028762942
0.484458068160591,0.822820539775068,-0.03215022169178994
0.3004100270765083,0.7116308512726182,-0.17759707669805175
0.03859358427246695,0.12361899045198232,-0.044925676534783576
0.3174982620489728,0.5830256387216366,0.1775845907802895
0.3256799707475925,0.5654946555200567,-0.00246317803811541
0.12031423729032154,0.07802618191798383,0.09774795631747557
0.3846096956851631,0.16346939649214576,0.1613516852466353
0.189190432709054,0.6420499351505321,-0.03908301640314166
0.21244419279736249,0.2908855611596368,0.08351174917854476
0.9699143124860169,0.11058832274629316,0.07321661511580863
0.581810507443114,0.8383621191361322,-0.06548092147717588
0.30338832820375805,0.006001263651177702,-0.1619741783510895
0.393940061201159,0.9047758389950269,-0.03145807400481376
0.23422602442855855,0.7453411563961867,-0.13410023948414312
0.7450159026730704,0.89400147690233,0.017448899176094018
0.547941561168583,0.8448757194354318,-0.03417276762475924
0.5633693185763103,0.7733856159728528,-0.10868992535624136
0.08620070946005509,0.5020879976724173,-0.09772266130718808
0.9313096854541609,0.9954760714608714,0.08083966351938154
0.06255281671570456,0.787196099416065,-0.0035244419028035434
0.8244062529513182,0.897902256662756,0.1660461432239439
0.06389200637128933,0.06631103804365934,-0.16698109114500728
0.2513958334103079,0.9872992935839658,0.001259754802871521
0.039042489405821224,0.34103412152595747,0.13499780554903135
0.3861914076037498,0.10388182917641842,0.011532959002150678
0.9716403345831475,0.32590495206750647,-0.0762656896867314
0.3575827617529127,0.7491211672901824,0.19612653562582244
0.3671494052995865,0.0361189526769391,-0.031420865208466875
0.45936094836145436,0.6366390394658589,-0.1923851294105517
0.14141253782913432,0.8986120536808638,-0.1461165678318843
0.8006559366692072,0.5275289304849705,0.027214612421759016
0.6450801440886863,0.33627694234542826,-0.12202702023081642
0.2726162045709376,0.34623598666873856,-0.14364100746308672
0.28845445143872483,0.043107075397451955,0.16396149318604292
0.9523522767176275,0.8458232176356454,-0.12743855521131256
0.12110588093791053,0.041921379059895236,-0.17995073210500392
0.8570107039945675,0.4161518293662788,-0.057707301779856
0.40673963620224896,0.4182821916817868,-0.01503612564483578
0.8765531580167631,0.666431035772508,-0.12649695738905448
0.6960907407389302,0.4636862743320619,-0.13072195888838672
0.4217378008079642,0.027929103736161087,-0.0743618008849643
0.9793919152480357,0.7928082086219279,-0.1530834359553618
0.8347270487798113,0.6716089200946974,-0.02500379814132994
0.14183689701089341,0.21624210692957535,0.04360983297306337
0.5916602029408354,0.4063277810352074,0.06040751377532044
0.3988823727169467,0.5425807891998345,0.11111646205851439
0.6578974419849284,0.7449878932957049,0.12133112947125307
0.4216960396459888,0.4566096916015916,0.1110049417942306
0.9299363324414552,0.27769986311139405,0.13988615275339716
0.7208566412107716,0.670709469471373,-0.10034549485710725
0.34766176400801263,0.23848578878897153,0.17746547899244275
0.22298646544698975,0.6429271614890484,-0.0028985660702921245
0.3011618945642749,0.8346213865056118,-0.027952655173225593
0.8095390321479492,0.1580895912850696,0.03482263042613204
0.25963859899682806,0.6963782299568977,0.08497564725496343
0.4488826872749744,0.06690857786611204,0.1979115192828878
0.3196220901501161,0.5625712507279413,-0.16409414892651966
0.5157785811268324,0.18716929499814627,0.1400349269440942
0.9656562023313364,0.7817510662348475,0.09746940424259726
0.3395215742329256,0.7109266490883654,-0.19343166957400731
0.789504766568086,0.9049085962695306,0.1842845428436895
0.8947978784277,0.7917128849801487,-0.00970389607775446
0.6991397262225072,0.5665002076927197,-0.10837537673714995
0.35527181103657457,0.6083880974015765,0.062999546903305
0.8407955642346929,0.04544905291892842,-0.04587558732926458
0.13355577314467915,0.37452702445507113,0.15520151204593602
0.5487896467182323,0.8806733095834305,-0.19370103177104656
0.03831645073781664,0.32176619026888886,0.04878995260147537
0.16549974713531357,0.5513677576903869,-0.15512555354460603
0.9484527136562558,0.21432734478451032,-0.05869908460226303
0.372227443206139,0.880204680519982,0.029916103511418768
0.9913104954520419,0.9349266242234475,0.10444043435443956
0.3927847976748102,0.8231674629550421,0.14417775544894074
0.5470165385246638,0.4507202965587066,-0.0629465407226166
0.13253925611536366,0.9015494767771596,0.03958860719277926
0.2647297739905382,0.8555383764181793,-0.13936225092742444
0.023886262453526208,0.9327111985658983,-0.06318161335672154
0.9842201900436025,0.7068135744160859,-0.10506997702948123
0.9830217271165855,0.25288528976726743,-0.19700384825104025
0.44937523531141477,0.9357949983674307,-0.11998008120925917
0.07357702806831368,0.6058197513539948,0.059733909087085646
0.19474602425467047,0.7483876010136485,-0.010201436419152804
0.38563328415517095,0.4586494404147823,-0.022012155124345956
0.16439245978667127,0.5971183229302188,0.17342966844524382
0.38086762063099566,0.9626677476158091,0.17337081657684772
0.4161998934276485,0.25672694420305964,0.17279484572816373
0.36269149513682986,0.866990166366636,-0.13748671890669534
0.1359864832374641,0.5078765647501181,-0.05645761690103357
0.23645416119301077,0.5813096378795078,-0.06281987182470083
0.08499353155301559,0.6669573320465001,0.07851906785283969
0.7449461472455084,0.9439668703034282,-0.04789102627432135
0.7632699158992639,0.07219988893074347,0.12084780696927638
0.7413895357483447,0.718877292940946,0.12674686085104925
0.30897775909694036,0.3921024870350296,0.10691328578281595
0.49284154232448785,0.5359002372556574,0.15210040282940773
0.7725544186877262,0.17738558866062493,0.1727020849523559
0.10454613470547713,0.7393306104243824,0.09676029777820772
0.3375676910188117,0.10054629374825363,-0.018445880594267605
0.5699682775205456,0.3509535708719107,-0.09627351025225948
0.2855439227918335,0.9860102953655472,0.09379845940017517
0.686599368572188,0.7131767640502646,-0.1455960941387772
0.9386096907116124,0.6678298224227395,-0.1172610624714816
0.2284190798614325,0.32793204225684625,-0.1395376006056971
0.3160533985271182,0.521073682197826,0.08662801287872224
0.07873481264636506,0.13980141009449742,-0.07203419005374193
0.43731648360719144,0.7146481081225191,0.17296299331027204
0.7015493478267177,0.6638113646977941,-0.02566799072901324
0.36088031014211364,0.07490615619631558,-0.04633789600743521
0.6258067059126762,0.30914616789812444,-0.020370259601742186
0.739864383394796,0.7416047901122533,0.035203405909783214
0.3607791809311245,0.3794626275233016,-0.05468157001655971
0.4600608339436443,0.08198954732233077,-0.12158103030834644
0.5525468003380885,0.5823424272506058,-0.06570014038493058
0.4325849581493182,0.6159265891121771,-0.17276224942669804
0.31229587670864156,0.009066946891183036,-0.089978004487624
0.7209685089734736,0.1779733206862406,0.12907134996600872
0.44363197875700766,0.2709310141308958,-0.0015909181189935617
0.44941757597754195,0.7027704394989355,0.0005199186289413515
0.6489372283046565,0.7418247324162006,0.19044467612002008
0.6142128477991575,0.999818292254268,-0.11004587487300417
0.005791660581404567,0.504257271444294,-0.09745541186762702
0.8101797345832543,0.105230399131785,-0.10883640536741224
0.42311942099060906,0.29129618271947255,0.06537805476786024
0.9736854838820257,0.48845734166675847,-0.16042804910404748
0.411116498809487,0.6308040051122723,0.07286802180541196
0.8094569927042436,0.289472155560912,0.0028406358571805845
0.040552721150041826,0.5294379309463795,0.16716657951597064
0.709227805375327,0.7858205586942768,0.0035573242187975362
0.8383551339404577,0.698008825195632,0.04172369943333404
0.9917166915208109,0.5032111623309048,-0.05063504837370178
0.9503579047639843,0.8151713843516643,0.16554892484833988
0.3759550426574809,0.19913761682418463,-0.05903969049324695
0.9093679489078043,0.7885570019978208,0.041436014436948776
0.8698980616637835,0.792065080173788,0.06363762358073738
0.33073553733618277,0.49590451574866756,0.18438237266476032
0.6779713405500284,0.5574864971151505,-0.12406008676766565
0.10872947197748373,0.6593441977439806,0.04642755436911475
0.46956978311069264,0.37916793126210724,0.006456114913855421
0.8409419597183836,0.005693608410275441,-0.19956215303921226
0.40183147858383905,0.37083464449975545,-0.07119603542575689
0.03844822401983261,0.8852380312332883,-0.14847967733908896
0.5331388951952207,0.1005744664042465,0.0717045133677846
0.18150786146851394,0.7895294218191629,-0.11453844620462844
0.4669831895305422,0.13366419141848362,-0.1648528328091807
0.028347860660830615,0.054934909423581035,-0.01061012496830055
0.8460767988459148,0.04533856866672181,0.14230125737062488
0.2226635373624719,0.1331378492556351,-0.030543684940810722
0.746502217537525,0.35783946597031346,0.1171416321568513
