focal_even,focal_odd,reference_shift
0.40584903162483854,0.13187160106427942,0.13194914123802082
0.5385324341943982,0.17990507782248955,0.022072964714266036
0.35194089144939833,0.37773091017320937,0.15597312765091736
0.37885563552018653,0.8087272595259931,-0.10298074081299058
0.44285026289457086,0.09053297517052983,-0.06492279248272936
0.8667417066027266,0.009225188118123118,0.030131741648360494
0.4781392619327317,0.12802979569832307,-0.15393091868033834
0.2871955267613192,0.3769178280026635,0.0988584490525311
0.2955302528121321,0.7608969218129311,-0.07363606199912384
0.8944047265844945,0.06169773968112102,-0.13378642751559588
0.9380667638667406,0.8083240226201064,-0.022266858731565004
0.7002105390831755,0.4400387271407752,-0.08321341583598484
0.5112386660467495,0.4586334908060934,0.1361876148439642
0.44711211562278375,0.10125197988363765,0.12569033582606032
0.5755562058177861,0.35865125812007226,0.08042312588375256
0.09771295627227672,0.4971983529122539,-0.09408744742078122
0.8917924047437399,0.6354521470818133,0.1869777995526553
0.37534607251510776,0.2493622422155911,0.06929152869575894
0.2260314227030804,0.6319864101005439,0.16655681756999646
0.3133731157377596,0.8849097926740442,-0.08079705061208126
0.33773843358748457,0.5701086944757302,0.1968023127806326
0.6227038236705932,0.8537275680077637,0.13524946972026397
0.12385123985795632,0.2542391097594844,-0.14927526154205362
0.0017065241566138756,0.5630776741271758,-0.05342167895027852
0.19283272541572283,0.7715117290900788,0.1792911865092059
0.5130777992890505,0.662879843409717,-0.14694355483309152
0.4728805348927808,0.6912832432615148,0.03146106729570147
0.9176975647591353,0.5845781744288664,0.09416986393119642
0.4091927289193624,0.6012655097023162,-0.04379443224225596
0.8788658915889066,0.30565396248793286,0.04436950595343525
0.39586333791665496,0.7751011821454286,0.03993394506652495
0.034694243533873625,0.7393927556581017,0.027718658713373368
0.8315353031374647,0.13123020107911132,0.19927237856076307
0.03423997042932447,0.5990224305646573,0.037702473343111775
0.09117370980651684,0.16678070182109994,0.17893655821714083
0.6509527210249051,0.5444254940574724,0.17275112449006985
0.7799715658571527,0.29462152936015595,-0.005707751638278136
0.8133062186891782,0.9614662768037612,0.19476875164840085
0.045622801753656295,0.8621295959192254,0.011330153696163775
0.6858689486626811,0.14797545818848024,0.03040472255914617
0.6137081147896702,0.27603010652834115,0.06289698428927099
0.3121820346255896,0.1976236254834659,-0.13511628142997734
0.9542177436757822,0.909132093627027,-0.1146936457967641
0.7530454677483531,0.5864987436192577,0.12585441805774844
0.8687478140083602,0.6013087019628063,0.036296611797236034
0.5405448994761255,0.8473012737089859,-0.06363123207520222
0.12903065227595278,0.19784377768300387,-0.1296830650668777
0.5521752763332614,0.05702503973814099,-0.01325457830104998
0.6199089207265058,0.5821347333632353,-0.025370664523886477
0.15867100202566808,0.760489981665203,-0.11631002200626153
0.6314714558869131,0.21905243841869515,0.0737330750523465
0.6099118028137211,0.38615485290986706,-0.1874935966644376
0.6136372834080543,0.5744554560912764,-0.14904868890626483
